Kod stanowiska,Data,Wartość,id_stanowiska
DsWrocWybCon-SO2-1g,2026-06-24 22:00:00,10.0,672
DsWrocAlWisn-CO-1g,2026-06-25 05:00:00,463.0,737
DsWrocAlWisn-CO-1g,2026-06-25 04:00:00,461.0,737
DsWrocAlWisn-CO-1g,2026-06-25 03:00:00,420.0,737
DsWrocAlWisn-CO-1g,2026-06-25 02:00:00,514.0,737
DsWrocAlWisn-CO-1g,2026-06-25 01:00:00,535.0,737
DsWrocAlWisn-CO-1g,2026-06-25 00:00:00,618.0,737
DsWrocAlWisn-CO-1g,2026-06-24 23:00:00,633.0,737
DsWrocAlWisn-CO-1g,2026-06-24 22:00:00,608.0,737
DsWrocAlWisn-NO-1g,2026-06-25 05:00:00,23.4,739
DsWrocAlWisn-NO-1g,2026-06-25 04:00:00,11.8,739
DsWrocAlWisn-NO-1g,2026-06-25 03:00:00,6.3,739
DsWrocAlWisn-NO-1g,2026-06-25 02:00:00,11.2,739
DsWrocAlWisn-NO-1g,2026-06-25 01:00:00,19.4,739
DsWrocAlWisn-NO-1g,2026-06-25 00:00:00,16.1,739
DsWrocAlWisn-NO-1g,2026-06-24 23:00:00,21.5,739
DsWrocAlWisn-NO-1g,2026-06-24 22:00:00,17.7,739
DsWrocAlWisn-NO2-1g,2026-06-25 05:00:00,39.5,740
DsWrocAlWisn-NO2-1g,2026-06-25 04:00:00,32.0,740
DsWrocAlWisn-NO2-1g,2026-06-25 03:00:00,31.1,740
DsWrocAlWisn-NO2-1g,2026-06-25 02:00:00,42.2,740
DsWrocAlWisn-NO2-1g,2026-06-25 01:00:00,53.3,740
DsWrocAlWisn-NO2-1g,2026-06-25 00:00:00,73.9,740
DsWrocAlWisn-NO2-1g,2026-06-24 23:00:00,66.5,740
DsWrocAlWisn-NO2-1g,2026-06-24 22:00:00,66.0,740
DsWrocAlWisn-NOx-1g,2026-06-25 05:00:00,75.4,741
DsWrocAlWisn-NOx-1g,2026-06-25 04:00:00,50.1,741
DsWrocAlWisn-NOx-1g,2026-06-25 03:00:00,40.8,741
DsWrocAlWisn-NOx-1g,2026-06-25 02:00:00,59.4,741
DsWrocAlWisn-NOx-1g,2026-06-25 01:00:00,83.2,741
DsWrocAlWisn-NOx-1g,2026-06-25 00:00:00,98.6,741
DsWrocAlWisn-NOx-1g,2026-06-24 23:00:00,99.4,741
DsWrocAlWisn-NOx-1g,2026-06-24 22:00:00,93.1,741
DsWrocAlWisn-PM2.5-1g,2026-06-25 05:00:00,,744
DsWrocAlWisn-PM2.5-1g,2026-06-25 04:00:00,15.0,744
DsWrocAlWisn-PM2.5-1g,2026-06-25 03:00:00,13.4,744
DsWrocAlWisn-PM2.5-1g,2026-06-25 02:00:00,12.8,744
DsWrocAlWisn-PM2.5-1g,2026-06-25 01:00:00,14.6,744
DsWrocAlWisn-PM2.5-1g,2026-06-25 00:00:00,13.7,744
DsWrocAlWisn-PM2.5-1g,2026-06-24 23:00:00,16.3,744
DsWrocAlWisn-PM2.5-1g,2026-06-24 22:00:00,17.6,744
KpGrudPilsud-NO-1g,2026-06-25 05:00:00,12.4,808
KpGrudPilsud-NO-1g,2026-06-25 04:00:00,9.4,808
KpGrudPilsud-NO-1g,2026-06-25 03:00:00,8.2,808
KpGrudPilsud-NO-1g,2026-06-25 02:00:00,7.8,808
KpGrudPilsud-NO-1g,2026-06-25 01:00:00,10.6,808
KpGrudPilsud-NO-1g,2026-06-25 00:00:00,6.6,808
KpGrudPilsud-NO-1g,2026-06-24 23:00:00,3.7,808
KpGrudPilsud-NO-1g,2026-06-24 22:00:00,3.2,808
KpGrudPilsud-NO2-1g,2026-06-25 05:00:00,12.3,809
KpGrudPilsud-NO2-1g,2026-06-25 04:00:00,13.1,809
KpGrudPilsud-NO2-1g,2026-06-25 03:00:00,13.7,809
KpGrudPilsud-NO2-1g,2026-06-25 02:00:00,16.8,809
KpGrudPilsud-NO2-1g,2026-06-25 01:00:00,20.9,809
KpGrudPilsud-NO2-1g,2026-06-25 00:00:00,14.1,809
KpGrudPilsud-NO2-1g,2026-06-24 23:00:00,8.9,809
KpGrudPilsud-NO2-1g,2026-06-24 22:00:00,10.2,809
KpGrudPilsud-NOx-1g,2026-06-25 05:00:00,31.2,810
KpGrudPilsud-NOx-1g,2026-06-25 04:00:00,27.6,810
KpGrudPilsud-NOx-1g,2026-06-25 03:00:00,26.3,810
KpGrudPilsud-NOx-1g,2026-06-25 02:00:00,28.7,810
KpGrudPilsud-NOx-1g,2026-06-25 01:00:00,37.1,810
KpGrudPilsud-NOx-1g,2026-06-25 00:00:00,24.2,810
KpGrudPilsud-NOx-1g,2026-06-24 23:00:00,14.5,810
KpGrudPilsud-NOx-1g,2026-06-24 22:00:00,15.1,810
KpGrudPilsud-PM10-1g,2026-06-25 05:00:00,25.7,812
KpGrudPilsud-PM10-1g,2026-06-25 04:00:00,26.0,812
KpGrudPilsud-PM10-1g,2026-06-25 03:00:00,28.7,812
KpGrudPilsud-PM10-1g,2026-06-25 02:00:00,29.0,812
KpGrudPilsud-PM10-1g,2026-06-25 01:00:00,21.8,812
KpGrudPilsud-PM10-1g,2026-06-25 00:00:00,12.9,812
KpGrudPilsud-PM10-1g,2026-06-24 23:00:00,16.5,812
KpGrudPilsud-PM10-1g,2026-06-24 22:00:00,19.7,812
KpInowSolank-PM10-1g,2026-06-25 05:00:00,2.2,828
KpInowSolank-PM10-1g,2026-06-25 04:00:00,2.2,828
KpInowSolank-PM10-1g,2026-06-25 03:00:00,2.2,828
KpInowSolank-PM10-1g,2026-06-25 02:00:00,2.2,828
KpInowSolank-PM10-1g,2026-06-25 01:00:00,2.2,828
KpInowSolank-PM10-1g,2026-06-25 00:00:00,6.7,828
KpInowSolank-PM10-1g,2026-06-24 23:00:00,14.6,828
KpInowSolank-PM10-1g,2026-06-24 22:00:00,21.4,828
KpToruWSikor-PM10-1g,2026-06-25 05:00:00,4.3,853
KpToruWSikor-PM10-1g,2026-06-25 04:00:00,3.6,853
KpToruWSikor-PM10-1g,2026-06-25 03:00:00,3.4,853
KpToruWSikor-PM10-1g,2026-06-25 02:00:00,3.3,853
KpToruWSikor-PM10-1g,2026-06-25 01:00:00,3.5,853
KpToruWSikor-PM10-1g,2026-06-25 00:00:00,3.4,853
KpToruWSikor-PM10-1g,2026-06-24 23:00:00,7.4,853
KpToruWSikor-PM10-1g,2026-06-24 22:00:00,27.2,853
DsCzerStraza-NO-1g,2026-06-25 13:00:00,0.5,49
DsCzerStraza-NO-1g,2026-06-25 12:00:00,0.7,49
DsCzerStraza-NO-1g,2026-06-25 11:00:00,0.8,49
DsCzerStraza-NO-1g,2026-06-25 10:00:00,0.8,49
DsCzerStraza-NO-1g,2026-06-25 09:00:00,1.3,49
DsCzerStraza-NO-1g,2026-06-25 08:00:00,0.7,49
DsCzerStraza-NO-1g,2026-06-25 07:00:00,0.8,49
DsCzerStraza-NO-1g,2026-06-25 06:00:00,0.2,49
DsCzerStraza-NO2-1g,2026-06-25 13:00:00,1.7,50
DsCzerStraza-NO2-1g,2026-06-25 12:00:00,4.0,50
DsCzerStraza-NO2-1g,2026-06-25 11:00:00,5.2,50
DsCzerStraza-NO2-1g,2026-06-25 10:00:00,7.3,50
DsCzerStraza-NO2-1g,2026-06-25 09:00:00,9.7,50
DsCzerStraza-NO2-1g,2026-06-25 08:00:00,5.3,50
DsCzerStraza-NO2-1g,2026-06-25 07:00:00,6.1,50
DsCzerStraza-NO2-1g,2026-06-25 06:00:00,3.2,50
DsCzerStraza-NOx-1g,2026-06-25 13:00:00,2.4,51
DsCzerStraza-NOx-1g,2026-06-25 12:00:00,5.1,51
DsCzerStraza-NOx-1g,2026-06-25 11:00:00,6.4,51
DsCzerStraza-NOx-1g,2026-06-25 10:00:00,8.6,51
DsCzerStraza-NOx-1g,2026-06-25 09:00:00,11.8,51
DsCzerStraza-NOx-1g,2026-06-25 08:00:00,6.4,51
DsCzerStraza-NOx-1g,2026-06-25 07:00:00,7.4,51
DsCzerStraza-NOx-1g,2026-06-25 06:00:00,3.4,51
DsCzerStraza-O3-1g,2026-06-25 13:00:00,122.7,52
DsCzerStraza-O3-1g,2026-06-25 12:00:00,126.7,52
DsCzerStraza-O3-1g,2026-06-25 11:00:00,120.4,52
DsCzerStraza-O3-1g,2026-06-25 10:00:00,111.9,52
DsCzerStraza-O3-1g,2026-06-25 09:00:00,102.9,52
DsCzerStraza-O3-1g,2026-06-25 08:00:00,103.8,52
DsCzerStraza-O3-1g,2026-06-25 07:00:00,90.1,52
DsCzerStraza-O3-1g,2026-06-25 06:00:00,99.2,52
DsCzerStraza-PM10-1g,2026-06-25 13:00:00,,54
DsCzerStraza-PM10-1g,2026-06-25 12:00:00,19.2,54
DsCzerStraza-PM10-1g,2026-06-25 11:00:00,15.3,54
DsCzerStraza-PM10-1g,2026-06-25 10:00:00,21.7,54
DsCzerStraza-PM10-1g,2026-06-25 09:00:00,22.5,54
DsCzerStraza-PM10-1g,2026-06-25 08:00:00,17.2,54
DsCzerStraza-PM10-1g,2026-06-25 07:00:00,19.6,54
DsCzerStraza-PM10-1g,2026-06-25 06:00:00,19.7,54
DsDziePilsud-PM10-1g,2026-06-25 13:00:00,,101
DsDziePilsud-PM10-1g,2026-06-25 12:00:00,24.3,101
DsDziePilsud-PM10-1g,2026-06-25 11:00:00,24.1,101
DsDziePilsud-PM10-1g,2026-06-25 10:00:00,15.8,101
DsDziePilsud-PM10-1g,2026-06-25 09:00:00,24.8,101
DsDziePilsud-PM10-1g,2026-06-25 08:00:00,29.3,101
DsDziePilsud-PM10-1g,2026-06-25 07:00:00,22.9,101
DsDziePilsud-PM10-1g,2026-06-25 06:00:00,21.9,101
DsKlodzSzkol-NO-1g,2026-06-25 13:00:00,1.5,220
DsKlodzSzkol-NO-1g,2026-06-25 12:00:00,1.0,220
DsKlodzSzkol-NO-1g,2026-06-25 11:00:00,1.1,220
DsKlodzSzkol-NO-1g,2026-06-25 10:00:00,1.2,220
DsKlodzSzkol-NO-1g,2026-06-25 09:00:00,1.8,220
DsKlodzSzkol-NO-1g,2026-06-25 08:00:00,1.9,220
DsKlodzSzkol-NO-1g,2026-06-25 07:00:00,3.0,220
DsKlodzSzkol-NO-1g,2026-06-25 06:00:00,2.4,220
DsKlodzSzkol-NO2-1g,2026-06-25 13:00:00,5.6,221
DsKlodzSzkol-NO2-1g,2026-06-25 12:00:00,6.5,221
DsKlodzSzkol-NO2-1g,2026-06-25 11:00:00,6.8,221
DsKlodzSzkol-NO2-1g,2026-06-25 10:00:00,5.9,221
DsKlodzSzkol-NO2-1g,2026-06-25 09:00:00,8.1,221
DsKlodzSzkol-NO2-1g,2026-06-25 08:00:00,7.2,221
DsKlodzSzkol-NO2-1g,2026-06-25 07:00:00,9.4,221
DsKlodzSzkol-NO2-1g,2026-06-25 06:00:00,11.5,221
DsKlodzSzkol-NOx-1g,2026-06-25 13:00:00,7.8,222
DsKlodzSzkol-NOx-1g,2026-06-25 12:00:00,8.0,222
DsKlodzSzkol-NOx-1g,2026-06-25 11:00:00,8.4,222
DsKlodzSzkol-NOx-1g,2026-06-25 10:00:00,7.7,222
DsKlodzSzkol-NOx-1g,2026-06-25 09:00:00,10.9,222
DsKlodzSzkol-NOx-1g,2026-06-25 08:00:00,10.2,222
DsKlodzSzkol-NOx-1g,2026-06-25 07:00:00,14.0,222
DsKlodzSzkol-NOx-1g,2026-06-25 06:00:00,15.1,222
DsKlodzSzkol-O3-1g,2026-06-25 13:00:00,122.0,223
DsKlodzSzkol-O3-1g,2026-06-25 12:00:00,117.5,223
DsKlodzSzkol-O3-1g,2026-06-25 11:00:00,106.8,223
DsKlodzSzkol-O3-1g,2026-06-25 10:00:00,94.0,223
DsKlodzSzkol-O3-1g,2026-06-25 09:00:00,67.4,223
DsKlodzSzkol-O3-1g,2026-06-25 08:00:00,51.2,223
DsKlodzSzkol-O3-1g,2026-06-25 07:00:00,28.3,223
DsKlodzSzkol-O3-1g,2026-06-25 06:00:00,16.4,223
DsKlodzSzkol-PM10-1g,2026-06-25 13:00:00,23.6,224
DsKlodzSzkol-PM10-1g,2026-06-25 12:00:00,22.9,224
DsKlodzSzkol-PM10-1g,2026-06-25 11:00:00,24.0,224
DsKlodzSzkol-PM10-1g,2026-06-25 10:00:00,21.9,224
DsKlodzSzkol-PM10-1g,2026-06-25 09:00:00,20.4,224
DsKlodzSzkol-PM10-1g,2026-06-25 08:00:00,18.4,224
DsKlodzSzkol-PM10-1g,2026-06-25 07:00:00,16.5,224
DsKlodzSzkol-PM10-1g,2026-06-25 06:00:00,14.3,224
DsKlodzSzkol-PM2.5-1g,2026-06-25 13:00:00,11.1,25988
DsKlodzSzkol-PM2.5-1g,2026-06-25 12:00:00,11.4,25988
DsKlodzSzkol-PM2.5-1g,2026-06-25 11:00:00,11.2,25988
DsKlodzSzkol-PM2.5-1g,2026-06-25 10:00:00,11.5,25988
DsKlodzSzkol-PM2.5-1g,2026-06-25 09:00:00,10.3,25988
DsKlodzSzkol-PM2.5-1g,2026-06-25 08:00:00,9.5,25988
DsKlodzSzkol-PM2.5-1g,2026-06-25 07:00:00,8.9,25988
DsKlodzSzkol-PM2.5-1g,2026-06-25 06:00:00,8.1,25988
DsLegAlRzecz-C6H6-1g,2026-06-25 13:00:00,0.21,282
DsLegAlRzecz-C6H6-1g,2026-06-25 12:00:00,0.18,282
DsLegAlRzecz-C6H6-1g,2026-06-25 11:00:00,0.12,282
DsLegAlRzecz-C6H6-1g,2026-06-25 10:00:00,0.18,282
DsLegAlRzecz-C6H6-1g,2026-06-25 09:00:00,0.3,282
DsLegAlRzecz-C6H6-1g,2026-06-25 08:00:00,0.46,282
DsLegAlRzecz-C6H6-1g,2026-06-25 07:00:00,,282
DsLegAlRzecz-C6H6-1g,2026-06-25 06:00:00,0.29,282
DsLegAlRzecz-NO-1g,2026-06-25 13:00:00,0.6,290
DsLegAlRzecz-NO-1g,2026-06-25 12:00:00,0.8,290
DsLegAlRzecz-NO-1g,2026-06-25 11:00:00,0.8,290
DsLegAlRzecz-NO-1g,2026-06-25 10:00:00,1.7,290
DsLegAlRzecz-NO-1g,2026-06-25 09:00:00,4.6,290
DsLegAlRzecz-NO-1g,2026-06-25 08:00:00,11.8,290
DsLegAlRzecz-NO-1g,2026-06-25 07:00:00,10.2,290
DsLegAlRzecz-NO-1g,2026-06-25 06:00:00,7.4,290
DsLegAlRzecz-NO2-1g,2026-06-25 13:00:00,5.5,291
DsLegAlRzecz-NO2-1g,2026-06-25 12:00:00,5.7,291
DsLegAlRzecz-NO2-1g,2026-06-25 11:00:00,6.9,291
DsLegAlRzecz-NO2-1g,2026-06-25 10:00:00,12.2,291
DsLegAlRzecz-NO2-1g,2026-06-25 09:00:00,21.0,291
DsLegAlRzecz-NO2-1g,2026-06-25 08:00:00,32.6,291
DsLegAlRzecz-NO2-1g,2026-06-25 07:00:00,25.5,291
DsLegAlRzecz-NO2-1g,2026-06-25 06:00:00,22.0,291
DsLegAlRzecz-NOx-1g,2026-06-25 13:00:00,6.4,292
DsLegAlRzecz-NOx-1g,2026-06-25 12:00:00,6.9,292
DsLegAlRzecz-NOx-1g,2026-06-25 11:00:00,8.2,292
DsLegAlRzecz-NOx-1g,2026-06-25 10:00:00,14.9,292
DsLegAlRzecz-NOx-1g,2026-06-25 09:00:00,28.0,292
DsLegAlRzecz-NOx-1g,2026-06-25 08:00:00,50.7,292
DsLegAlRzecz-NOx-1g,2026-06-25 07:00:00,41.1,292
DsLegAlRzecz-NOx-1g,2026-06-25 06:00:00,33.4,292
DsLegAlRzecz-O3-1g,2026-06-25 13:00:00,118.1,293
DsLegAlRzecz-O3-1g,2026-06-25 12:00:00,114.4,293
DsLegAlRzecz-O3-1g,2026-06-25 11:00:00,109.4,293
DsLegAlRzecz-O3-1g,2026-06-25 10:00:00,92.2,293
DsLegAlRzecz-O3-1g,2026-06-25 09:00:00,60.0,293
DsLegAlRzecz-O3-1g,2026-06-25 08:00:00,33.4,293
DsLegAlRzecz-O3-1g,2026-06-25 07:00:00,18.0,293
DsLegAlRzecz-O3-1g,2026-06-25 06:00:00,10.5,293
DsLegAlRzecz-SO2-1g,2026-06-25 13:00:00,5.5,297
DsLegAlRzecz-SO2-1g,2026-06-25 12:00:00,5.8,297
DsLegAlRzecz-SO2-1g,2026-06-25 11:00:00,5.4,297
DsLegAlRzecz-SO2-1g,2026-06-25 10:00:00,6.5,297
DsLegAlRzecz-SO2-1g,2026-06-25 09:00:00,7.0,297
DsLegAlRzecz-SO2-1g,2026-06-25 08:00:00,6.8,297
DsLegAlRzecz-SO2-1g,2026-06-25 07:00:00,6.9,297
DsLegAlRzecz-SO2-1g,2026-06-25 06:00:00,6.1,297
DsLegAlRzecz-PM10-1g,2026-06-25 13:00:00,20.6,14397
DsLegAlRzecz-PM10-1g,2026-06-25 12:00:00,20.0,14397
DsLegAlRzecz-PM10-1g,2026-06-25 11:00:00,17.8,14397
DsLegAlRzecz-PM10-1g,2026-06-25 10:00:00,22.9,14397
DsLegAlRzecz-PM10-1g,2026-06-25 09:00:00,32.2,14397
DsLegAlRzecz-PM10-1g,2026-06-25 08:00:00,34.8,14397
DsLegAlRzecz-PM10-1g,2026-06-25 07:00:00,26.7,14397
DsLegAlRzecz-PM10-1g,2026-06-25 06:00:00,23.2,14397
DsLegAlRzecz-PM2.5-1g,2026-06-25 13:00:00,10.0,32560
DsLegAlRzecz-PM2.5-1g,2026-06-25 12:00:00,8.9,32560
DsLegAlRzecz-PM2.5-1g,2026-06-25 11:00:00,8.8,32560
DsLegAlRzecz-PM2.5-1g,2026-06-25 10:00:00,11.7,32560
DsLegAlRzecz-PM2.5-1g,2026-06-25 09:00:00,13.9,32560
DsLegAlRzecz-PM2.5-1g,2026-06-25 08:00:00,16.4,32560
DsLegAlRzecz-PM2.5-1g,2026-06-25 07:00:00,14.9,32560
DsLegAlRzecz-PM2.5-1g,2026-06-25 06:00:00,14.2,32560
DsOlawZolnAK-NO-1g,2026-06-25 13:00:00,1.1,396
DsOlawZolnAK-NO-1g,2026-06-25 12:00:00,1.5,396
DsOlawZolnAK-NO-1g,2026-06-25 11:00:00,2.3,396
DsOlawZolnAK-NO-1g,2026-06-25 10:00:00,4.0,396
DsOlawZolnAK-NO-1g,2026-06-25 09:00:00,4.1,396
DsOlawZolnAK-NO-1g,2026-06-25 08:00:00,7.4,396
DsOlawZolnAK-NO-1g,2026-06-25 07:00:00,9.5,396
DsOlawZolnAK-NO-1g,2026-06-25 06:00:00,4.7,396
DsOlawZolnAK-NO2-1g,2026-06-25 13:00:00,3.0,397
DsOlawZolnAK-NO2-1g,2026-06-25 12:00:00,3.7,397
DsOlawZolnAK-NO2-1g,2026-06-25 11:00:00,8.6,397
DsOlawZolnAK-NO2-1g,2026-06-25 10:00:00,17.4,397
DsOlawZolnAK-NO2-1g,2026-06-25 09:00:00,15.6,397
DsOlawZolnAK-NO2-1g,2026-06-25 08:00:00,22.7,397
DsOlawZolnAK-NO2-1g,2026-06-25 07:00:00,28.8,397
DsOlawZolnAK-NO2-1g,2026-06-25 06:00:00,16.4,397
DsOlawZolnAK-NOx-1g,2026-06-25 13:00:00,4.7,398
DsOlawZolnAK-NOx-1g,2026-06-25 12:00:00,6.1,398
DsOlawZolnAK-NOx-1g,2026-06-25 11:00:00,12.2,398
DsOlawZolnAK-NOx-1g,2026-06-25 10:00:00,23.6,398
DsOlawZolnAK-NOx-1g,2026-06-25 09:00:00,22.0,398
DsOlawZolnAK-NOx-1g,2026-06-25 08:00:00,34.0,398
DsOlawZolnAK-NOx-1g,2026-06-25 07:00:00,43.3,398
DsOlawZolnAK-NOx-1g,2026-06-25 06:00:00,23.6,398
DsOlawZolnAK-PM10-1g,2026-06-25 13:00:00,16.1,400
DsOlawZolnAK-PM10-1g,2026-06-25 12:00:00,23.3,400
DsOlawZolnAK-PM10-1g,2026-06-25 11:00:00,28.8,400
DsOlawZolnAK-PM10-1g,2026-06-25 10:00:00,29.1,400
DsOlawZolnAK-PM10-1g,2026-06-25 09:00:00,25.9,400
DsOlawZolnAK-PM10-1g,2026-06-25 08:00:00,24.3,400
DsOlawZolnAK-PM10-1g,2026-06-25 07:00:00,25.7,400
DsOlawZolnAK-PM10-1g,2026-06-25 06:00:00,15.3,400
DsOlawZolnAK-O3-1g,2026-06-25 13:00:00,127.6,20214
DsOlawZolnAK-O3-1g,2026-06-25 12:00:00,134.8,20214
DsOlawZolnAK-O3-1g,2026-06-25 11:00:00,127.9,20214
DsOlawZolnAK-O3-1g,2026-06-25 10:00:00,96.7,20214
DsOlawZolnAK-O3-1g,2026-06-25 09:00:00,80.1,20214
DsOlawZolnAK-O3-1g,2026-06-25 08:00:00,44.7,20214
DsOlawZolnAK-O3-1g,2026-06-25 07:00:00,21.1,20214
DsOlawZolnAK-O3-1g,2026-06-25 06:00:00,13.2,20214
DsOlawZolnAK-PM2.5-1g,2026-06-25 13:00:00,7.2,32613
DsOlawZolnAK-PM2.5-1g,2026-06-25 12:00:00,8.2,32613
DsOlawZolnAK-PM2.5-1g,2026-06-25 11:00:00,9.1,32613
DsOlawZolnAK-PM2.5-1g,2026-06-25 10:00:00,9.6,32613
DsOlawZolnAK-PM2.5-1g,2026-06-25 09:00:00,9.0,32613
DsOlawZolnAK-PM2.5-1g,2026-06-25 08:00:00,10.8,32613
DsOlawZolnAK-PM2.5-1g,2026-06-25 07:00:00,10.4,32613
DsOlawZolnAK-PM2.5-1g,2026-06-25 06:00:00,8.0,32613
DsWalbrzWyso-C6H6-1g,2026-06-25 13:00:00,,605
DsWalbrzWyso-C6H6-1g,2026-06-25 12:00:00,0.06,605
DsWalbrzWyso-C6H6-1g,2026-06-25 11:00:00,0.07,605
DsWalbrzWyso-C6H6-1g,2026-06-25 10:00:00,0.1,605
DsWalbrzWyso-C6H6-1g,2026-06-25 09:00:00,,605
DsWalbrzWyso-C6H6-1g,2026-06-25 08:00:00,0.05,605
DsWalbrzWyso-C6H6-1g,2026-06-25 07:00:00,0.1,605
DsWalbrzWyso-C6H6-1g,2026-06-25 06:00:00,0.09,605
DsWalbrzWyso-NO-1g,2026-06-25 13:00:00,1.3,613
DsWalbrzWyso-NO-1g,2026-06-25 12:00:00,1.4,613
DsWalbrzWyso-NO-1g,2026-06-25 11:00:00,1.3,613
DsWalbrzWyso-NO-1g,2026-06-25 10:00:00,1.5,613
DsWalbrzWyso-NO-1g,2026-06-25 09:00:00,6.6,613
DsWalbrzWyso-NO-1g,2026-06-25 08:00:00,17.7,613
DsWalbrzWyso-NO-1g,2026-06-25 07:00:00,4.1,613
DsWalbrzWyso-NO-1g,2026-06-25 06:00:00,1.3,613
DsWalbrzWyso-NO2-1g,2026-06-25 13:00:00,6.1,614
DsWalbrzWyso-NO2-1g,2026-06-25 12:00:00,5.4,614
DsWalbrzWyso-NO2-1g,2026-06-25 11:00:00,4.9,614
DsWalbrzWyso-NO2-1g,2026-06-25 10:00:00,6.8,614
DsWalbrzWyso-NO2-1g,2026-06-25 09:00:00,26.6,614
DsWalbrzWyso-NO2-1g,2026-06-25 08:00:00,41.4,614
DsWalbrzWyso-NO2-1g,2026-06-25 07:00:00,16.5,614
DsWalbrzWyso-NO2-1g,2026-06-25 06:00:00,10.0,614
DsWalbrzWyso-NOx-1g,2026-06-25 13:00:00,8.1,615
DsWalbrzWyso-NOx-1g,2026-06-25 12:00:00,7.5,615
DsWalbrzWyso-NOx-1g,2026-06-25 11:00:00,6.9,615
DsWalbrzWyso-NOx-1g,2026-06-25 10:00:00,9.1,615
DsWalbrzWyso-NOx-1g,2026-06-25 09:00:00,36.8,615
DsWalbrzWyso-NOx-1g,2026-06-25 08:00:00,68.6,615
DsWalbrzWyso-NOx-1g,2026-06-25 07:00:00,22.8,615
DsWalbrzWyso-NOx-1g,2026-06-25 06:00:00,11.9,615
DsWalbrzWyso-O3-1g,2026-06-25 13:00:00,114.5,616
DsWalbrzWyso-O3-1g,2026-06-25 12:00:00,114.9,616
DsWalbrzWyso-O3-1g,2026-06-25 11:00:00,115.3,616
DsWalbrzWyso-O3-1g,2026-06-25 10:00:00,103.6,616
DsWalbrzWyso-O3-1g,2026-06-25 09:00:00,69.4,616
DsWalbrzWyso-O3-1g,2026-06-25 08:00:00,25.3,616
DsWalbrzWyso-O3-1g,2026-06-25 07:00:00,24.0,616
DsWalbrzWyso-O3-1g,2026-06-25 06:00:00,27.8,616
DsWalbrzWyso-PM10-1g,2026-06-25 13:00:00,21.0,618
DsWalbrzWyso-PM10-1g,2026-06-25 12:00:00,14.6,618
DsWalbrzWyso-PM10-1g,2026-06-25 11:00:00,13.0,618
DsWalbrzWyso-PM10-1g,2026-06-25 10:00:00,14.9,618
DsWalbrzWyso-PM10-1g,2026-06-25 09:00:00,22.6,618
DsWalbrzWyso-PM10-1g,2026-06-25 08:00:00,27.7,618
DsWalbrzWyso-PM10-1g,2026-06-25 07:00:00,14.8,618
DsWalbrzWyso-PM10-1g,2026-06-25 06:00:00,12.0,618
DsWalbrzWyso-SO2-1g,2026-06-25 13:00:00,10.8,621
DsWalbrzWyso-SO2-1g,2026-06-25 12:00:00,11.6,621
DsWalbrzWyso-SO2-1g,2026-06-25 11:00:00,13.3,621
DsWalbrzWyso-SO2-1g,2026-06-25 10:00:00,13.9,621
DsWalbrzWyso-SO2-1g,2026-06-25 09:00:00,13.7,621
DsWalbrzWyso-SO2-1g,2026-06-25 08:00:00,12.7,621
DsWalbrzWyso-SO2-1g,2026-06-25 07:00:00,11.5,621
DsWalbrzWyso-SO2-1g,2026-06-25 06:00:00,11.3,621
DsWalbrzWyso-PM2.5-1g,2026-06-25 13:00:00,9.1,32600
DsWalbrzWyso-PM2.5-1g,2026-06-25 12:00:00,7.7,32600
DsWalbrzWyso-PM2.5-1g,2026-06-25 11:00:00,7.7,32600
DsWalbrzWyso-PM2.5-1g,2026-06-25 10:00:00,8.6,32600
DsWalbrzWyso-PM2.5-1g,2026-06-25 09:00:00,10.9,32600
DsWalbrzWyso-PM2.5-1g,2026-06-25 08:00:00,11.4,32600
DsWalbrzWyso-PM2.5-1g,2026-06-25 07:00:00,9.1,32600
DsWalbrzWyso-PM2.5-1g,2026-06-25 06:00:00,8.6,32600
DsWrocBartni-NO-1g,2026-06-25 13:00:00,1.9,641
DsWrocBartni-NO-1g,2026-06-25 12:00:00,2.9,641
DsWrocBartni-NO-1g,2026-06-25 11:00:00,4.4,641
DsWrocBartni-NO-1g,2026-06-25 10:00:00,6.3,641
DsWrocBartni-NO-1g,2026-06-25 09:00:00,7.1,641
DsWrocBartni-NO-1g,2026-06-25 08:00:00,7.0,641
DsWrocBartni-NO-1g,2026-06-25 07:00:00,9.5,641
DsWrocBartni-NO-1g,2026-06-25 06:00:00,7.5,641
DsWrocBartni-NO2-1g,2026-06-25 13:00:00,3.9,642
DsWrocBartni-NO2-1g,2026-06-25 12:00:00,10.2,642
DsWrocBartni-NO2-1g,2026-06-25 11:00:00,12.4,642
DsWrocBartni-NO2-1g,2026-06-25 10:00:00,14.9,642
DsWrocBartni-NO2-1g,2026-06-25 09:00:00,12.8,642
DsWrocBartni-NO2-1g,2026-06-25 08:00:00,11.2,642
DsWrocBartni-NO2-1g,2026-06-25 07:00:00,13.3,642
DsWrocBartni-NO2-1g,2026-06-25 06:00:00,13.5,642
DsWrocBartni-NOx-1g,2026-06-25 13:00:00,6.7,643
DsWrocBartni-NOx-1g,2026-06-25 12:00:00,14.7,643
DsWrocBartni-NOx-1g,2026-06-25 11:00:00,19.1,643
DsWrocBartni-NOx-1g,2026-06-25 10:00:00,24.5,643
DsWrocBartni-NOx-1g,2026-06-25 09:00:00,23.6,643
DsWrocBartni-NOx-1g,2026-06-25 08:00:00,21.9,643
